# path_id,x,y,z
140,40.500000,1.500000,-5.000000
140,9.500000,23.500000,-5.000000
140,10.500000,24.500000,-5.000000
140,-1.500000,28.500000,-5.000000
141,11.500000,10.500000,-5.000000
141,3.500000,-16.500000,-5.000000
141,3.500000,-17.500000,-5.000000
141,-2.500000,-49.500000,-5.000000
142,-40.500000,24.500000,-5.000000
142,-40.500000,20.500000,-5.000000
143,44.500000,-43.500000,-5.000000
143,14.500000,-36.500000,-5.000000
143,15.500000,-35.500000,-5.000000
143,-4.500000,-19.500000,-5.000000
144,-34.500000,-8.500000,-5.000000
144,-22.500000,-2.500000,-5.000000
144,-11.500000,3.500000,-5.000000
145,-8.500000,30.500000,-5.000000
145,-9.500000,37.500000,-5.000000
145,-12.500000,39.500000,-5.000000
145,-21.500000,39.500000,-5.000000
145,-31.500000,37.500000,-5.000000
145,-42.500000,42.500000,-5.000000
146,14.500000,-7.500000,-5.000000
146,16.500000,42.500000,-5.000000
147,28.500000,41.500000,-5.000000
147,10.500000,41.500000,-5.000000
147,8.500000,43.500000,-5.000000
147,7.500000,42.500000,-5.000000
147,-18.500000,43.500000,-5.000000
148,0.500000,-3.500000,-5.000000
148,25.500000,-7.500000,-5.000000
148,26.500000,-7.500000,-5.000000
148,27.500000,-6.500000,-5.000000
148,43.500000,-16.500000,-5.000000
149,-40.500000,44.500000,-5.000000
149,-38.500000,40.500000,-5.000000
149,-9.500000,38.500000,-5.000000
149,-4.500000,34.500000,-5.000000
149,-1.500000,34.500000,-5.000000
149,-0.500000,33.500000,-5.000000
149,19.500000,16.500000,-5.000000
149,30.500000,16.500000,-5.000000
150,22.500000,-39.500000,-5.000000
150,30.500000,-35.500000,-5.000000
150,29.500000,-34.500000,-5.000000
150,40.500000,-22.500000,-5.000000
151,7.500000,18.500000,-5.000000
151,11.500000,19.500000,-5.000000
151,14.500000,19.500000,-5.000000
152,38.500000,-15.500000,-5.000000
152,34.500000,-32.500000,-5.000000
152,31.500000,-48.500000,-5.000000
153,10.500000,-12.500000,-5.000000
153,-4.500000,15.500000,-5.000000
153,-5.500000,15.500000,-5.000000
153,-9.500000,31.500000,-5.000000
153,-7.500000,34.500000,-5.000000
154,38.500000,20.500000,-5.000000
154,38.500000,16.500000,-5.000000
154,-14.500000,-27.500000,-5.000000
154,-14.500000,-35.500000,-5.000000
154,-22.500000,-40.500000,-5.000000
154,-25.500000,-40.500000,-5.000000
154,-29.500000,-43.500000,-5.000000
155,-23.500000,-40.500000,-5.000000
155,-12.500000,-34.500000,-5.000000
155,-3.500000,5.500000,-5.000000
155,0.500000,21.500000,-5.000000
155,16.500000,42.500000,-5.000000
156,42.500000,19.500000,-5.000000
156,32.500000,11.500000,-5.000000
156,23.500000,4.500000,-5.000000
157,-14.500000,-41.500000,-5.000000
157,-23.500000,-37.500000,-5.000000
157,-26.500000,-36.500000,-5.000000
157,-26.500000,-30.500000,-5.000000
158,-5.500000,35.500000,-5.000000
158,-9.500000,32.500000,-5.000000
158,-9.500000,20.500000,-5.000000
158,-10.500000,19.500000,-5.000000
158,-10.500000,18.500000,-5.000000
158,-11.500000,17.500000,-5.000000
158,-11.500000,16.500000,-5.000000
158,-12.500000,15.500000,-5.000000
158,-12.500000,14.500000,-5.000000
158,-13.500000,13.500000,-5.000000
158,-13.500000,12.500000,-5.000000
158,-16.500000,9.500000,-5.000000
158,-16.500000,7.500000,-5.000000
158,-33.500000,-24.500000,-5.000000
159,-12.500000,-48.500000,-5.000000
159,-14.500000,-11.500000,-5.000000
159,-33.500000,8.500000,-5.000000
159,-33.500000,10.500000,-5.000000
159,-38.500000,13.500000,-5.000000
159,-39.500000,13.500000,-5.000000
159,-44.500000,20.500000,-5.000000
160,-37.500000,40.500000,-5.000000
160,-9.500000,38.500000,-5.000000
160,-4.500000,34.500000,-5.000000
160,-0.500000,34.500000,-5.000000
160,18.500000,15.500000,-5.000000
160,17.500000,14.500000,-5.000000
160,24.500000,4.500000,-5.000000
161,28.500000,12.500000,-5.000000
161,21.500000,16.500000,-5.000000
161,20.500000,15.500000,-5.000000
161,19.500000,19.500000,-5.000000
162,-4.500000,-44.500000,-5.000000
162,-2.500000,9.500000,-5.000000
163,-7.500000,17.500000,-5.000000
163,-25.500000,13.500000,-5.000000
163,-36.500000,12.500000,-5.000000
163,-39.500000,8.500000,-5.000000
164,41.500000,39.500000,-5.000000
164,-4.500000,34.500000,-5.000000
164,-6.500000,36.500000,-5.000000
164,-7.500000,38.500000,-5.000000
164,-37.500000,40.500000,-5.000000
164,-46.500000,28.500000,-5.000000
165,30.500000,16.500000,-5.000000
165,8.500000,-9.500000,-5.000000
165,9.500000,-10.500000,-5.000000
165,8.500000,-45.500000,-5.000000
166,-26.500000,-47.500000,-5.000000
166,-26.500000,-40.500000,-5.000000
166,-8.500000,-33.500000,-5.000000
166,-9.500000,-32.500000,-5.000000
166,7.500000,-17.500000,-5.000000
166,17.500000,-12.500000,-5.000000
166,18.500000,-10.500000,-5.000000
167,-15.500000,6.500000,-5.000000
167,-7.500000,5.500000,-5.000000
167,-6.500000,4.500000,-5.000000
167,-0.500000,5.500000,-5.000000
168,26.500000,-40.500000,-5.000000
168,12.500000,-35.500000,-5.000000
168,8.500000,-20.500000,-5.000000
168,3.500000,-3.500000,-5.000000
169,-3.500000,-17.500000,-5.000000
169,-11.500000,12.500000,-5.000000
169,-9.500000,14.500000,-5.000000
169,-9.500000,38.500000,-5.000000
169,-16.500000,38.500000,-5.000000
170,-24.500000,-3.500000,-5.000000
170,-5.500000,4.500000,-5.000000
170,-4.500000,4.500000,-5.000000
170,1.500000,13.500000,-5.000000
171,28.500000,26.500000,-5.000000
171,28.500000,36.500000,-5.000000
171,16.500000,36.500000,-5.000000
171,14.500000,9.500000,-5.000000
171,-11.500000,-33.500000,-5.000000
171,-22.500000,-40.500000,-5.000000
171,-25.500000,-40.500000,-5.000000
171,-31.500000,-45.500000,-5.000000
172,-42.500000,-46.500000,-5.000000
172,-27.500000,-42.500000,-5.000000
172,-26.500000,-11.500000,-5.000000
172,-12.500000,6.500000,-5.000000
172,-11.500000,7.500000,-5.000000
172,-9.500000,25.500000,-5.000000
172,-8.500000,26.500000,-5.000000
172,-1.500000,26.500000,-5.000000
173,-12.500000,-1.500000,-5.000000
173,10.500000,0.500000,-5.000000
173,32.500000,1.500000,-5.000000
174,-0.500000,21.500000,-5.000000
174,2.500000,11.500000,-5.000000
174,17.500000,8.500000,-5.000000
174,40.500000,-0.500000,-5.000000
175,-17.500000,-45.500000,-5.000000
175,13.500000,11.500000,-5.000000
175,14.500000,12.500000,-5.000000
175,16.500000,36.500000,-5.000000
175,22.500000,36.500000,-5.000000
176,15.500000,-29.500000,-5.000000
176,16.500000,-13.500000,-5.000000
176,18.500000,-11.500000,-5.000000
176,19.500000,-12.500000,-5.000000
176,21.500000,-12.500000,-5.000000
176,24.500000,-7.500000,-5.000000
176,30.500000,-7.500000,-5.000000
177,-26.500000,-23.500000,-5.000000
177,-26.500000,-11.500000,-5.000000
177,18.500000,-1.500000,-5.000000
177,37.500000,2.500000,-5.000000
178,-1.500000,16.500000,-5.000000
178,-3.500000,4.500000,-5.000000
178,-25.500000,-11.500000,-5.000000
178,-26.500000,-12.500000,-5.000000
178,-26.500000,-41.500000,-5.000000
178,-40.500000,-47.500000,-5.000000
179,39.500000,40.500000,-5.000000
179,38.500000,16.500000,-5.000000
179,32.500000,-17.500000,-5.000000
179,30.500000,-36.500000,-5.000000
179,18.500000,-39.500000,-5.000000
180,-39.500000,49.500000,-5.000000
180,-41.500000,46.500000,-5.000000
180,-40.500000,13.500000,-5.000000
180,-30.500000,11.500000,-5.000000
180,-29.500000,12.500000,-5.000000
180,-28.500000,8.500000,-5.000000
180,-12.500000,-10.500000,-5.000000
181,-14.500000,-18.500000,-5.000000
181,-9.500000,23.500000,-5.000000
181,-8.500000,36.500000,-5.000000
181,-23.500000,49.500000,-5.000000
182,39.500000,0.500000,-5.000000
182,38.500000,20.500000,-5.000000
182,38.500000,32.500000,-5.000000
183,-26.500000,42.500000,-5.000000
183,-7.500000,37.500000,-5.000000
183,-9.500000,26.500000,-5.000000
183,-9.500000,22.500000,-5.000000
183,-21.500000,22.500000,-5.000000
184,-31.500000,-24.500000,-5.000000
184,-25.500000,-10.500000,-5.000000
185,-26.500000,-25.500000,-5.000000
185,-30.500000,-0.500000,-5.000000
185,-31.500000,0.500000,-5.000000
185,-32.500000,13.500000,-5.000000
186,-6.500000,34.500000,-5.000000
186,-8.500000,33.500000,-5.000000
186,-7.500000,20.500000,-5.000000
186,-5.500000,18.500000,-5.000000
186,-2.500000,7.500000,-5.000000
186,-4.500000,4.500000,-5.000000
187,-49.500000,-42.500000,-5.000000
187,-46.500000,-44.500000,-5.000000
187,-30.500000,-43.500000,-5.000000
187,-29.500000,-42.500000,-5.000000
187,-22.500000,-39.500000,-5.000000
187,-21.500000,-40.500000,-5.000000
187,15.500000,-45.500000,-5.000000
188,41.500000,49.500000,-5.000000
188,30.500000,41.500000,-5.000000
188,27.500000,41.500000,-5.000000
188,16.500000,35.500000,-5.000000
188,16.500000,34.500000,-5.000000
188,8.500000,19.500000,-5.000000
189,-30.500000,-15.500000,-5.000000
189,-23.500000,-10.500000,-5.000000
189,-14.500000,-11.500000,-5.000000
189,-7.500000,-19.500000,-5.000000
189,0.500000,-29.500000,-5.000000
190,-6.500000,-49.500000,-5.000000
190,3.500000,-15.500000,-5.000000
190,4.500000,-14.500000,-5.000000
190,12.500000,5.500000,-5.000000
190,13.500000,5.500000,-5.000000
190,16.500000,47.500000,-5.000000
191,-37.500000,-34.500000,-5.000000
191,-26.500000,-34.500000,-5.000000
191,-25.500000,-36.500000,-5.000000
191,-14.500000,-36.500000,-5.000000
191,-14.500000,-28.500000,-5.000000
192,-37.500000,-44.500000,-5.000000
192,-26.500000,-42.500000,-5.000000
192,-23.500000,-36.500000,-5.000000
192,-21.500000,-38.500000,-5.000000
192,-20.500000,-38.500000,-5.000000
192,-11.500000,-48.500000,-5.000000
193,-39.500000,-43.500000,-5.000000
193,-29.500000,-43.500000,-5.000000
193,-25.500000,-36.500000,-5.000000
193,-36.500000,-21.500000,-5.000000
193,-42.500000,-12.500000,-5.000000
194,24.500000,36.500000,-5.000000
194,16.500000,36.500000,-5.000000
194,0.500000,22.500000,-5.000000
194,1.500000,21.500000,-5.000000
194,0.500000,1.500000,-5.000000
195,-47.500000,26.500000,-5.000000
195,-43.500000,3.500000,-5.000000
195,-36.500000,-10.500000,-5.000000
195,-30.500000,-31.500000,-5.000000
195,-20.500000,-40.500000,-5.000000
196,21.500000,-40.500000,-5.000000
196,13.500000,-33.500000,-5.000000
196,11.500000,-25.500000,-5.000000
196,12.500000,-25.500000,-5.000000
196,6.500000,-14.500000,-5.000000
196,1.500000,13.500000,-5.000000
197,-7.500000,28.500000,-5.000000
197,-0.500000,26.500000,-5.000000
197,0.500000,27.500000,-5.000000
197,12.500000,26.500000,-5.000000
198,-2.500000,26.500000,-5.000000
198,-8.500000,26.500000,-5.000000
198,-9.500000,25.500000,-5.000000
198,-10.500000,20.500000,-5.000000
198,-16.500000,9.500000,-5.000000
198,-16.500000,7.500000,-5.000000
198,-25.500000,-7.500000,-5.000000
198,-28.500000,-31.500000,-5.000000
199,39.500000,-36.500000,-5.000000
199,42.500000,3.500000,-5.000000
199,44.500000,42.500000,-5.000000
200,35.500000,-43.500000,-5.000000
200,30.500000,-40.500000,-5.000000
200,26.500000,-40.500000,-5.000000
200,15.500000,-36.500000,-5.000000
200,16.500000,-35.500000,-5.000000
200,15.500000,-34.500000,-5.000000
200,-1.500000,-9.500000,-5.000000
201,-26.500000,-21.500000,-5.000000
201,-39.500000,-31.500000,-5.000000
201,-39.500000,-32.500000,-5.000000
201,-45.500000,-35.500000,-5.000000
202,13.500000,-12.500000,-5.000000
202,9.500000,-12.500000,-5.000000
202,9.500000,-10.500000,-5.000000
202,13.500000,8.500000,-5.000000
202,13.500000,7.500000,-5.000000
202,16.500000,33.500000,-5.000000
202,8.500000,44.500000,-5.000000
203,46.500000,30.500000,-5.000000
203,22.500000,37.500000,-5.000000
203,11.500000,34.500000,-5.000000
203,1.500000,26.500000,-5.000000
203,-0.500000,21.500000,-5.000000
203,-17.500000,12.500000,-5.000000
204,-41.500000,-35.500000,-5.000000
204,-23.500000,-8.500000,-5.000000
204,5.500000,1.500000,-5.000000
204,43.500000,14.500000,-5.000000
205,-20.500000,40.500000,-5.000000
205,-7.500000,37.500000,-5.000000
205,-9.500000,22.500000,-5.000000
205,-21.500000,10.500000,-5.000000
205,-25.500000,-2.500000,-5.000000
205,-27.500000,-30.500000,-5.000000
206,-42.500000,-12.500000,-5.000000
206,-14.500000,-11.500000,-5.000000
206,16.500000,-36.500000,-5.000000
206,17.500000,-37.500000,-5.000000
206,28.500000,-38.500000,-5.000000
206,33.500000,-44.500000,-5.000000
207,42.500000,26.500000,-5.000000
207,25.500000,37.500000,-5.000000
207,0.500000,35.500000,-5.000000
207,-4.500000,34.500000,-5.000000
207,-9.500000,38.500000,-5.000000
207,-17.500000,39.500000,-5.000000
207,-24.500000,37.500000,-5.000000
208,-38.500000,-43.500000,-5.000000
208,-29.500000,-43.500000,-5.000000
208,-25.500000,-36.500000,-5.000000
208,-27.500000,-33.500000,-5.000000
208,-26.500000,-11.500000,-5.000000
208,-12.500000,6.500000,-5.000000
208,-11.500000,7.500000,-5.000000
208,-11.500000,9.500000,-5.000000
208,-2.500000,16.500000,-5.000000
208,2.500000,30.500000,-5.000000
209,12.500000,6.500000,-5.000000
209,4.500000,-14.500000,-5.000000
209,3.500000,-15.500000,-5.000000
209,-1.500000,-32.500000,-5.000000
210,7.500000,-40.500000,-5.000000
210,9.500000,-4.500000,-5.000000
210,11.500000,-2.500000,-5.000000
210,14.500000,11.500000,-5.000000
210,12.500000,29.500000,-5.000000
211,28.500000,-16.500000,-5.000000
211,28.500000,-13.500000,-5.000000
211,27.500000,-12.500000,-5.000000
211,16.500000,-12.500000,-5.000000
211,9.500000,-16.500000,-5.000000
211,9.500000,-17.500000,-5.000000
211,-14.500000,-34.500000,-5.000000
211,-13.500000,-35.500000,-5.000000
211,-20.500000,-37.500000,-5.000000
211,-31.500000,-34.500000,-5.000000
211,-47.500000,-35.500000,-5.000000
212,21.500000,12.500000,-5.000000
212,-1.500000,35.500000,-5.000000
212,-2.500000,34.500000,-5.000000
212,-4.500000,34.500000,-5.000000
212,-9.500000,38.500000,-5.000000
212,-26.500000,41.500000,-5.000000
213,-42.500000,-26.500000,-5.000000
213,-21.500000,-8.500000,-5.000000
213,0.500000,-11.500000,-5.000000
213,16.500000,-12.500000,-5.000000
213,26.500000,-12.500000,-5.000000
213,48.500000,-19.500000,-5.000000
214,29.500000,-21.500000,-5.000000
214,35.500000,-24.500000,-5.000000
214,25.500000,-40.500000,-5.000000
214,10.500000,-37.500000,-5.000000
214,-2.500000,-38.500000,-5.000000
215,36.500000,29.500000,-5.000000
215,20.500000,41.500000,-5.000000
215,-4.500000,43.500000,-5.000000
215,-5.500000,44.500000,-5.000000
215,-19.500000,40.500000,-5.000000
216,-15.500000,4.500000,-5.000000
216,-0.500000,-5.500000,-5.000000
216,9.500000,-12.500000,-5.000000
216,26.500000,-12.500000,-5.000000
216,31.500000,-14.500000,-5.000000
217,21.500000,9.500000,-5.000000
217,4.500000,11.500000,-5.000000
217,3.500000,12.500000,-5.000000
217,-12.500000,18.500000,-5.000000
218,3.500000,-36.500000,-5.000000
218,-21.500000,-40.500000,-5.000000
218,-22.500000,-39.500000,-5.000000
218,-29.500000,-42.500000,-5.000000
219,46.500000,31.500000,-5.000000
219,29.500000,-34.500000,-5.000000
219,28.500000,-35.500000,-5.000000
219,29.500000,-36.500000,-5.000000
219,15.500000,-41.500000,-5.000000
219,15.500000,-49.500000,-5.000000
220,-17.500000,-45.500000,-5.000000
220,14.500000,-18.500000,-5.000000
220,14.500000,-17.500000,-5.000000
220,16.500000,-12.500000,-5.000000
220,28.500000,-12.500000,-5.000000
220,30.500000,-9.500000,-5.000000
221,-27.500000,-19.500000,-5.000000
221,-27.500000,-34.500000,-5.000000
221,-25.500000,-36.500000,-5.000000
221,-30.500000,-45.500000,-5.000000
222,10.500000,43.500000,-5.000000
222,13.500000,36.500000,-5.000000
222,4.500000,25.500000,-5.000000
222,3.500000,26.500000,-5.000000
222,-8.500000,-9.500000,-5.000000
223,10.500000,31.500000,-5.000000
223,15.500000,12.500000,-5.000000
223,9.500000,3.500000,-5.000000
223,1.500000,-9.500000,-5.000000
224,9.500000,44.500000,-5.000000
224,-1.500000,41.500000,-5.000000
224,-16.500000,46.500000,-5.000000
224,-20.500000,47.500000,-5.000000
225,44.500000,-12.500000,-5.000000
225,41.500000,-23.500000,-5.000000
225,38.500000,-33.500000,-5.000000
226,49.500000,-10.500000,-5.000000
226,10.500000,8.500000,-5.000000
226,11.500000,9.500000,-5.000000
226,-20.500000,15.500000,-5.000000
227,-25.500000,21.500000,-5.000000
227,-25.500000,13.500000,-5.000000
227,-40.500000,13.500000,-5.000000
227,-45.500000,27.500000,-5.000000
227,-49.500000,37.500000,-5.000000
228,-12.500000,13.500000,-5.000000
228,-7.500000,29.500000,-5.000000
228,-9.500000,32.500000,-5.000000
228,-9.500000,38.500000,-5.000000
228,-23.500000,39.500000,-5.000000
229,39.500000,-43.500000,-5.000000
229,38.500000,-1.500000,-5.000000
229,38.500000,29.500000,-5.000000
230,-8.500000,-32.500000,-5.000000
230,14.500000,-12.500000,-5.000000
230,21.500000,-12.500000,-5.000000
230,23.500000,-8.500000,-5.000000
230,30.500000,-6.500000,-5.000000
231,16.500000,-32.500000,-5.000000
231,-27.500000,-38.500000,-5.000000
232,-38.500000,-16.500000,-5.000000
232,-40.500000,-20.500000,-5.000000
232,-42.500000,-23.500000,-5.000000
233,-2.500000,20.500000,-5.000000
233,-0.500000,21.500000,-5.000000
233,-0.500000,23.500000,-5.000000
233,0.500000,27.500000,-5.000000
233,2.500000,44.500000,-5.000000
234,32.500000,37.500000,-5.000000
234,16.500000,36.500000,-5.000000
234,14.500000,8.500000,-5.000000
234,-12.500000,-35.500000,-5.000000
234,-25.500000,-39.500000,-5.000000
234,-28.500000,-47.500000,-5.000000
235,-42.500000,-36.500000,-5.000000
235,-37.500000,-22.500000,-5.000000
235,-38.500000,-21.500000,-5.000000
235,-38.500000,-19.500000,-5.000000
235,-42.500000,-12.500000,-5.000000
236,-11.500000,15.500000,-5.000000
236,-2.500000,7.500000,-5.000000
236,-3.500000,6.500000,-5.000000
236,9.500000,-13.500000,-5.000000
237,-44.500000,-44.500000,-5.000000
237,-29.500000,-43.500000,-5.000000
237,-25.500000,-40.500000,-5.000000
237,-22.500000,-40.500000,-5.000000
237,-14.500000,-35.500000,-5.000000
237,-14.500000,-34.500000,-5.000000
237,-11.500000,-14.500000,-5.000000
238,38.500000,-0.500000,-5.000000
238,38.500000,28.500000,-5.000000
238,29.500000,34.500000,-5.000000
239,-40.500000,-45.500000,-5.000000
239,-27.500000,-42.500000,-5.000000
239,-20.500000,-36.500000,-5.000000
239,-15.500000,-36.500000,-5.000000
239,-0.500000,-25.500000,-5.000000
240,44.500000,-47.500000,-5.000000
240,38.500000,-46.500000,-5.000000
240,33.500000,-46.500000,-5.000000
241,27.500000,-38.500000,-5.000000
241,16.500000,-37.500000,-5.000000
241,-22.500000,8.500000,-5.000000
241,-22.500000,9.500000,-5.000000
241,-23.500000,10.500000,-5.000000
241,-40.500000,13.500000,-5.000000
241,-40.500000,30.500000,-5.000000
242,-23.500000,20.500000,-5.000000
242,-7.500000,23.500000,-5.000000
242,-9.500000,38.500000,-5.000000
242,-11.500000,39.500000,-5.000000
242,-13.500000,41.500000,-5.000000
242,-2.500000,48.500000,-5.000000
243,-28.500000,-29.500000,-5.000000
243,-26.500000,-11.500000,-5.000000
243,-8.500000,6.500000,-5.000000
244,-32.500000,39.500000,-5.000000
244,-9.500000,38.500000,-5.000000
244,-4.500000,34.500000,-5.000000
244,-0.500000,34.500000,-5.000000
244,2.500000,31.500000,-5.000000
244,12.500000,23.500000,-5.000000
244,12.500000,22.500000,-5.000000
244,35.500000,5.500000,-5.000000
245,18.500000,48.500000,-5.000000
245,5.500000,42.500000,-5.000000
245,-13.500000,43.500000,-5.000000
245,-15.500000,41.500000,-5.000000
245,-36.500000,40.500000,-5.000000
245,-38.500000,40.500000,-5.000000
245,-41.500000,46.500000,-5.000000
245,-39.500000,49.500000,-5.000000
246,47.500000,-30.500000,-5.000000
246,12.500000,11.500000,-5.000000
246,3.500000,11.500000,-5.000000
246,-7.500000,21.500000,-5.000000
246,-7.500000,22.500000,-5.000000
246,-9.500000,38.500000,-5.000000
246,-39.500000,40.500000,-5.000000
246,-40.500000,45.500000,-5.000000
247,-24.500000,47.500000,-5.000000
247,-4.500000,34.500000,-5.000000
247,-0.500000,34.500000,-5.000000
247,2.500000,31.500000,-5.000000
247,16.500000,19.500000,-5.000000
247,17.500000,19.500000,-5.000000
247,45.500000,-4.500000,-5.000000
248,-43.500000,39.500000,-5.000000
248,-9.500000,38.500000,-5.000000
248,-4.500000,34.500000,-5.000000
248,-0.500000,34.500000,-5.000000
248,30.500000,2.500000,-5.000000
248,29.500000,1.500000,-5.000000
248,38.500000,-11.500000,-5.000000
249,1.500000,-33.500000,-5.000000
249,-11.500000,12.500000,-5.000000
249,-9.500000,14.500000,-5.000000
249,-9.500000,38.500000,-5.000000
249,-26.500000,40.500000,-5.000000
250,-46.500000,40.500000,-5.000000
250,-39.500000,11.500000,-5.000000
250,-30.500000,11.500000,-5.000000
250,-29.500000,12.500000,-5.000000
250,-28.500000,8.500000,-5.000000
250,-3.500000,-20.500000,-5.000000
251,-47.500000,-44.500000,-5.000000
251,-29.500000,-43.500000,-5.000000
251,-25.500000,-40.500000,-5.000000
251,-24.500000,-39.500000,-5.000000
251,19.500000,-37.500000,-5.000000
252,28.500000,-14.500000,-5.000000
252,27.500000,-12.500000,-5.000000
252,16.500000,-12.500000,-5.000000
252,9.500000,-30.500000,-5.000000
252,2.500000,-42.500000,-5.000000
253,1.500000,1.500000,-5.000000
253,-20.500000,5.500000,-5.000000
254,-40.500000,15.500000,-5.000000
254,-38.500000,11.500000,-5.000000
254,-4.500000,12.500000,-5.000000
254,-3.500000,13.500000,-5.000000
254,27.500000,5.500000,-5.000000
255,38.500000,18.500000,-5.000000
255,37.500000,12.500000,-5.000000
255,36.500000,7.500000,-5.000000
256,43.500000,-38.500000,-5.000000
256,43.500000,-30.500000,-5.000000
256,42.500000,27.500000,-5.000000
256,28.500000,32.500000,-5.000000
257,39.500000,-46.500000,-5.000000
257,25.500000,-37.500000,-5.000000
257,12.500000,-41.500000,-5.000000
257,11.500000,-42.500000,-5.000000
257,-12.500000,-42.500000,-5.000000
258,-38.500000,-33.500000,-5.000000
258,-24.500000,-9.500000,-5.000000
258,2.500000,8.500000,-5.000000
258,1.500000,9.500000,-5.000000
258,9.500000,12.500000,-5.000000
259,9.500000,-48.500000,-5.000000
259,-14.500000,-14.500000,-5.000000
259,-13.500000,-13.500000,-5.000000
259,-31.500000,3.500000,-5.000000
260,-21.500000,14.500000,-5.000000
260,-9.500000,23.500000,-5.000000
260,-9.500000,24.500000,-5.000000
260,-4.500000,27.500000,-5.000000
260,7.500000,30.500000,-5.000000
260,6.500000,31.500000,-5.000000
260,12.500000,35.500000,-5.000000
260,35.500000,38.500000,-5.000000
261,22.500000,-40.500000,-5.000000
261,32.500000,-38.500000,-5.000000
262,42.500000,1.500000,-5.000000
262,36.500000,3.500000,-5.000000
262,31.500000,5.500000,-5.000000
263,-34.500000,-46.500000,-5.000000
263,-25.500000,-40.500000,-5.000000
263,-21.500000,-40.500000,-5.000000
263,9.500000,-17.500000,-5.000000
263,9.500000,-7.500000,-5.000000
263,10.500000,-6.500000,-5.000000
263,38.500000,16.500000,-5.000000
263,38.500000,35.500000,-5.000000
264,-21.500000,8.500000,-5.000000
264,-20.500000,13.500000,-5.000000
264,-1.500000,20.500000,-5.000000
264,-0.500000,21.500000,-5.000000
264,4.500000,27.500000,-5.000000
264,22.500000,41.500000,-5.000000
264,34.500000,29.500000,-5.000000
265,15.500000,26.500000,-5.000000
265,2.500000,25.500000,-5.000000
265,-11.500000,9.500000,-5.000000
265,-10.500000,8.500000,-5.000000
265,-38.500000,-24.500000,-5.000000
266,-38.500000,40.500000,-5.000000
266,-41.500000,33.500000,-5.000000
266,-44.500000,6.500000,-5.000000
266,-25.500000,-37.500000,-5.000000
266,-24.500000,-36.500000,-5.000000
266,-23.500000,-36.500000,-5.000000
266,-14.500000,-44.500000,-5.000000
266,-14.500000,-49.500000,-5.000000
267,-33.500000,-48.500000,-5.000000
267,-26.500000,-38.500000,-5.000000
267,-31.500000,-23.500000,-5.000000
267,-33.500000,-16.500000,-5.000000
268,-16.500000,-5.500000,-5.000000
268,-11.500000,8.500000,-5.000000
268,-9.500000,22.500000,-5.000000
269,28.500000,32.500000,-5.000000
269,28.500000,36.500000,-5.000000
269,16.500000,36.500000,-5.000000
269,14.500000,15.500000,-5.000000
269,15.500000,14.500000,-5.000000
269,-14.500000,-28.500000,-5.000000
270,16.500000,-20.500000,-5.000000
270,11.500000,-12.500000,-5.000000
270,-15.500000,-1.500000,-5.000000
270,-26.500000,4.500000,-5.000000
270,-28.500000,13.500000,-5.000000
271,1.500000,-37.500000,-5.000000
271,-4.500000,-39.500000,-5.000000
272,29.500000,16.500000,-5.000000
272,19.500000,16.500000,-5.000000
272,-1.500000,34.500000,-5.000000
272,-4.500000,34.500000,-5.000000
272,-7.500000,37.500000,-5.000000
272,-26.500000,42.500000,-5.000000
273,16.500000,29.500000,-5.000000
273,14.500000,12.500000,-5.000000
273,13.500000,11.500000,-5.000000
273,9.500000,-9.500000,-5.000000
273,8.500000,-10.500000,-5.000000
273,14.500000,-48.500000,-5.000000
274,0.500000,46.500000,-5.000000
274,6.500000,42.500000,-5.000000
274,13.500000,42.500000,-5.000000
274,14.500000,41.500000,-5.000000
274,16.500000,41.500000,-5.000000
274,20.500000,39.500000,-5.000000
274,21.500000,40.500000,-5.000000
274,32.500000,32.500000,-5.000000
275,7.500000,-27.500000,-5.000000
275,-16.500000,-36.500000,-5.000000
275,-17.500000,-37.500000,-5.000000
275,-28.500000,-35.500000,-5.000000
275,-34.500000,-34.500000,-5.000000
276,-21.500000,21.500000,-5.000000
276,-9.500000,22.500000,-5.000000
276,-9.500000,37.500000,-5.000000
276,-10.500000,38.500000,-5.000000
276,-22.500000,38.500000,-5.000000
277,5.500000,10.500000,-5.000000
277,30.500000,14.500000,-5.000000
277,31.500000,15.500000,-5.000000
277,38.500000,16.500000,-5.000000
277,38.500000,26.500000,-5.000000
278,-36.500000,-31.500000,-5.000000
278,-15.500000,6.500000,-5.000000
278,-11.500000,6.500000,-5.000000
278,-10.500000,9.500000,-5.000000
278,-10.500000,10.500000,-5.000000
278,-0.500000,21.500000,-5.000000
278,16.500000,36.500000,-5.000000
278,28.500000,36.500000,-5.000000
278,28.500000,28.500000,-5.000000
279,-25.500000,20.500000,-5.000000
279,-11.500000,10.500000,-5.000000
279,-11.500000,8.500000,-5.000000
279,5.500000,-5.500000,-5.000000
280,41.500000,-5.500000,-5.000000
280,27.500000,5.500000,-5.000000
280,27.500000,7.500000,-5.000000
280,2.500000,31.500000,-5.000000
280,-0.500000,34.500000,-5.000000
280,-4.500000,34.500000,-5.000000
280,-5.500000,35.500000,-5.000000
280,-11.500000,38.500000,-5.000000
280,-34.500000,37.500000,-5.000000
281,28.500000,26.500000,-5.000000
281,28.500000,36.500000,-5.000000
281,4.500000,43.500000,-5.000000
281,3.500000,42.500000,-5.000000
281,-20.500000,45.500000,-5.000000
